Id;municipio_inmueble;estrato;direccion del inmueble;tipo inmueble;barrio;alcantarillado en el sector;acueducto en el sector;gas en el sector;energia en el sector;telefono en el sector;alcantarillado en el predio;acueducto en el predio;gas en el predio;energia en el predio;telefono en el predio;sardineles en las vias;andenes en las vias;topografia sector;transporte;demanda interes;paradero;alumbrado;arborizacion;alamedas;ciclo rutas;nivel de equipamiento comercial;area valorada;citofono;cocina;bicicletero;estudio;habitaciones;sala;porteria;piscina;cuarto del servicio;estar habitacion;tanque de agua;club house;garaje visitantes;vigilancia privada;vias pavimentadas;vigilancia 24 horas;administracion;antiguedad;sauna;comedor;baÒos;zona verde privada;balcon;terraza;patio interior;jardin;zona de ropas;numero total de garajes;numero total de depositos;longitud;latitud;valor total avaluo
6189;CALI;3;CL 75, AN # 2 A BIS - 23;CASA;BRISAS DE LOS ALAMOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;NO;MUY BUENO;70.6;0;1;0;0;2;1;0;0;0;1;0;0;0;NO;SI;NO;NO TIENE;24;0;1;2;NO;0;1;1;1.0;0;0;0.0;-75.432.683;6.023.304;114560000.0
6190;SUPIA;3;KR 8 # 25 - 16 BARRIO POPULAR;CASA;POPULAR;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;115.0;0;1;0;0;5;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;37;0;1;2;NO;0;0;1;1.0;1;0;0.0;-7.557.154.109.999.990;61.741.027;96000000.0
6191;BOGOTA;2;KR 92 # 74 - 46 SUR TO 7 AP 301;APARTAMENTO;LA PRADERA EL VOLCAN;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;41.32;SI;1;NO;0;2;1;SI;NO;0;1;SI;NO;SI;SI;SI;SI;TIENE;7;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-755.973.568;62.570.823;86772000.0
6192;SIBATE;2;CL 10 # 2 - 78 AP 103 TR 29 MZ C;APARTAMENTO;LA INMACULADA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;NO;NO;BUENO;42.96;NO;1;NO;0;2;1;NO;NO;0;0;SI;NO;SI;NO;SI;NO;NO TIENE;4;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-756.091.603;62.517.821;86779200.0
6193;CALARCA;5;CL 45 # 30 - 120 CS 53 VARIANTE NORTE;CASA;LA GRECIA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;153.75;SI;1;NO;0;3;1;SI;SI;0;0;NO;NO;SI;SI;SI;SI;TIENE;1;NO;1;2;SI;0;1;0;0.0;1;0;0.0;-765.020.381;34.773.537;361425000.0
6194;SAHAGUN;1;CL 2 G # 11 - 43;CASA;VENECIA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;64.12;0;1;0;0;2;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;24;0;1;1;NO;0;1;0;0.0;1;0;0.0;-7.526.544;4.411.708;39376400.0
6195;MEDELLIN;2;CL 68 B # 96 E - 25 INT 202 BL 60;APARTAMENTO;AÅREA DE EXPANSIAìN PAJARITO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;INCLINADA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;46.66;NO;1;NO;0;1;1;NO;NO;0;0;SI;NO;SI;NO;SI;NO;TIENE;7;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-7.313.243.929.999.990;65.578.795;56738560.0
6197;BOGOTA;5;CL 134 # 11 - 64 AP.304;APARTAMENTO;LISBOA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;SI;SI;BUENO;70.42;SI;1;SI;0;2;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;1;NO;1;2;NO;0;0;0;0.0;1;1;1.0;-7.404.197.990.000.000;47.448.711;338016000.0
6198;SANTA MARTA;5;TV 9 # 17 A - 155 PALO ALTO CLUB RESIDENCIAL APARTAMENTO 901 PISO 9, GARAJE 557;APARTAMENTO;EL MAYOR;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;NO;NO;MUY BUENO;73.17;SI;1;SI;0;3;1;SI;SI;0;0;SI;SI;SI;SI;SI;SI;TIENE;1;SI;1;2;NO;1;0;0;0.0;1;1;0.0;-7.420.013;4.707.369;266338920.0
6199;BOGOTA;5;CL 104 # 14 A - 44 AP. 506;APARTAMENTO;RINCON DEL CHICO;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;SI;BUENO;49.55;SI;1;SI;0;2;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;9;NO;1;1;NO;1;0;0;0.0;1;1;1.0;-758.774.512;87.571.756;327054775.0
6200;SANTA MARTA;3;CL 42 B # 2 - 31 B - 18 LOTE 3 MANZANA 22;CASA;LA CONCEPCIAìN;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;86.0;0;1;0;0;4;1;0;0;0;1;0;0;0;NO;SI;NO;NO TIENE;8;0;1;3;NO;1;0;1;0.0;1;1;0.0;-755.863.761;61.774.331;157586400.0
6201;HONDA;2;CL 14 A # 30 B - 20 CASA # 23;CASA;SANTA HELENA;SI;SI;SI;SI;SI;NO;NO;NO;NO;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;95.13;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;36;0;1;1;NO;0;1;1;0.0;1;1;0.0;-7.558.143.659.999.990;62.016.293;90033750.0
6203;PRADERA;1;CL 1 # 10 - 27;CASA;MARSELLA;SI;SI;SI;SI;SI;NO;NO;NO;NO;NO;BUENO;BUENO;PLANA;REGULAR;DA©BIL;NO;SI;SI;NO;NO;BUENO;111.0;0;1;0;0;4;1;0;0;0;1;0;0;0;NO;SI;NO;NO TIENE;25;0;1;1;NO;0;0;1;0.0;1;1;0.0;-740.688.372;47.053.263;70620000.0
6204;SOLEDAD;2;KR 43 # 27 - 61;CASA;URB COSTA HERMOSA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;60.0;0;1;0;1;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;26;0;1;1;NO;0;1;1;0.0;1;0;0.0;-756.017.632;62.028.817;96600000.0
6205;BOGOTA;6;KR 16 # 93 A - 43 /21 APTO 1302;APARTAMENTO;CHICA≥;SI;SI;SI;SI;NO;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;SI;SI;MUY BUENO;157.69;SI;1;SI;0;2;1;SI;SI;0;1;SI;NO;SI;SI;SI;SI;TIENE;1;NO;1;4;NO;1;0;0;0.0;1;2;1.0;-741.549.632;51.295.251;1311192350.0
6206;BOGOTA;4;CL 61 # 2 - 09 TORRE B APARTAMENTO 504 GARAJE 33;APARTAMENTO;LA SALLE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;94.12;SI;1;SI;0;3;1;SI;NO;0;0;SI;NO;SI;NO;SI;NO;TIENE;10;NO;1;2;NO;1;0;1;0.0;1;1;1.0;-75.195.589;79.822.827;505635720.0
6207;TIERRALTA;1;CL 5 # 2 C - 19;CASA;EL PARAISO;NO;SI;SI;SI;SI;NO;SI;SI;SI;NO;NO TIENE;NO TIENE;PLANA;BUENO;NULA;NO;SI;SI;NO;NO;REGULAR MALO;110.12;0;1;0;0;2;1;0;0;0;0;0;0;0;NO;NO;NO;NO TIENE;18;0;1;1;NO;0;0;1;0.0;1;0;0.0;-740.404.661;47.162.867;62857600.0
6208;RIOHACHA;3;CL 27 A # 23 - 120 INTERIOR 16;CASA;LAS TUNAS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;NO;NO;REGULAR MALO;129.0;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;4;0;1;3;NO;1;1;0;1.0;1;1;0.0;-7.419.152;46.425.328;162360000.0
6209;BELLO;3;KR 44 # 26 - 51 APTO 202 PISO 2 TORRE 3;APARTAMENTO;LA MADERA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;FUERTE;SI;SI;SI;NO;NO;BUENO;49.8;SI;1;NO;1;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;4;NO;1;2;NO;1;0;0;0.0;1;0;0.0;-740.609.637;4.693.687;145167000.0
6210;MONTENEGRO;3; MANZANA C LOTE #9 URB. VILLA JULIANA II ETAPA;CASA; VILLA JULIANA II ETAPA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;DA©BIL;SI;SI;NO;NO;NO;REGULAR MALO;54.0;0;1;0;0;2;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;13;0;1;1;NO;0;0;0;0.0;1;0;0.0;-7.663.152;2.458.403;77220000.0
6211;ENVIGADO;4;CL 32 A SUR # 28 - 21 PISO 2 APTO. 203 TIPO A;APARTAMENTO;ALTO DE MISAEL;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;INCLINADA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;72.1;SI;1;NO;1;3;1;SI;SI;0;0;NO;NO;SI;SI;SI;SI;TIENE;5;NO;1;2;NO;2;0;0;0.0;1;1;1.0;-754.801.692;60.140.966;266734000.0
6212;BARRANQUILLA;4;CL 68 C # 29 - 26 APARTAMENTO 2B;APARTAMENTO;OLAYA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;79.05;NO;1;NO;0;2;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;30;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-731.003.294;71.162.885;121341750.0
6213;MEDELLIN;3;KR 24 D # 34 - 06;CASA;CATALUA±A;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;83.7;0;1;0;0;4;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;21;NO;1;3;NO;1;0;1;0.0;1;0;0.0;-755.932.987;62.634.966;126991000.0
6214;CARTAGENA;6;KR 4 # 7 - 145 APARTAMENTO 2204;APARTAMENTO;BOCAGRANDE;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;SI;SI;MUY BUENO;66.9;SI;1;SI;0;1;1;SI;SI;0;1;SI;SI;SI;SI;SI;SI;NO TIENE;0;SI;1;2;NO;1;1;0;0.0;1;1;0.0;-748.686.385;41.500.826;538966470.0
6215;BOGOTA;4;KR 53 # 141 - 69 TO 2 AP 714;APARTAMENTO;PRADO PINZON;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;70.59;SI;1;NO;1;3;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;2;NO;1;2;NO;1;0;0;0.0;1;1;1.0;-756.206.277;6.152.234;313104000.0
6216;TULUA;2;LOTE UBICADO AL LADO OCCIDENTAL- CORREG DE AGUACLARA- TULUA;CASA;AGUACLARA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;66.3;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;17;0;1;1;NO;0;0;1;0.0;1;0;0.0;-7.411.881;4.554.757;43153500.0
6217;GARZON;2;CL 3 # 16 - 39;CASA;JUAN PABLO II;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;84.0;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;24;0;1;1;NO;0;0;1;0.0;1;0;0.0;-730.571.902;69.866.556;74144000.0
6218;MEDELLIN;5;CL 36 SUR # 27 A - 24 TR 1. APTO 1204.;APARTAMENTO;LOMA DEL CHOCHO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;INCLINADA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;109.58;SI;1;NO;0;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;4;NO;1;2;NO;1;0;0;0.0;1;2;1.0;-741.953.964;47.134.004;475480400.0
6219;CARTAGENA;2;LOTE A3 ETAPA 5 MANZANA 14 LOTE 3;CASA;LA ESPERANZA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;42.0;0;1;0;0;2;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;0;0;1;1;NO;0;0;1;0.0;1;0;0.0;-74.825.061;109.909.656;105300000.0
6220;BOGOTA;2;DG 15 A # 99 - 34 INTERIOR 7 APTO 204;APARTAMENTO;ZONA FRANCA - LOC. FONTIBA≥N;SI;SI;SI;SI;NO;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;42.55;SI;1;SI;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;8;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-755.982.181;62.250.026;131905000.0
6221;MONTERIA;1;CL 4 F # 1 G - 09 LOTE 3 MANZANA 1;CASA;BRISAS DEL SINAö;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;50.4;0;1;0;0;2;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;32;0;1;1;NO;0;1;0;0.0;1;0;0.0;-741.388.183;46.692.861;40536000.0
6222;ENVIGADO;5;KR 41 A # 22 SUR - 87 APTO 609 TORRE 2;APARTAMENTO;ZUA±IGA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;INCLINADA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;124.6;SI;1;NO;0;3;1;SI;SI;2;2;SI;NO;SI;NO;SI;NO;NO TIENE;12;NO;1;4;NO;2;0;0;0.0;1;1;1.0;-7.585.665.999.999.990;8.803.703;502250000.0
6223;MONTERIA;3;KR 14 F # 48 A - 14 APARTAMENTO 10-05;APARTAMENTO;URBANIZACIAìN CALIFORNIA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;98.0;SI;1;NO;0;3;1;SI;SI;1;0;SI;NO;SI;SI;SI;SI;TIENE;0;NO;1;5;NO;1;0;0;0.0;1;1;1.0;-74.207.202;112.326.117;249900000.0
6224;BOGOTA;3;KR 102 # 155 - 50 AP 1106 INT 5;APARTAMENTO;TUNA BAJA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;39.93;SI;1;NO;1;2;1;SI;NO;0;1;NO;NO;SI;SI;SI;SI;TIENE;4;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-755.011.916;63.508.059;137758500.0
6225;BOGOTA;5;AK 3 # 52 A - 20 IN 6 AP 1103;APARTAMENTO;INGEMAR;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;156.88;SI;1;NO;1;3;1;SI;NO;1;0;SI;NO;SI;SI;SI;SI;TIENE;7;NO;1;5;NO;2;0;0;0.0;1;2;1.0;-7.533.980.190.000.000;61.673.874;1254424000.0
6226;MEDELLIN;3;KR 54 A # 11 F SUR - 01 APTO 602 EDIFICIO 1;APARTAMENTO;LA COLINA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;46.06;SI;1;NO;0;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;11;NO;1;1;NO;1;0;0;0.0;1;0;0.0;-755.658.658;6.202.612;111350050.0
6227;DOS QUEBRADAS;3;CL 19 D # 4 - 25 URB. VILLA DEL CAMPESTRE II ETAPA;CASA;CAMPESTRE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;NO;NO;NO;REGULAR MALO;79.0;NO;1;NO;0;4;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;18;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-740.189.227;49.171.263;77480000.0
6228;SABANETA;3;CL 74 A SUR # 47 - 28 APTO 501;APARTAMENTO;ENTREAMIGOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;94.16;NO;1;NO;1;3;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;12;NO;1;2;NO;1;0;0;0.0;1;0;0.0;-7.406.647.009.999.990;46.657.097;191238960.0
6229;VALLEDUPAR;3;MZA 59 CS 1;CASA;URB. BELLAVISTA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;FUERTE;NO;SI;SI;NO;NO;REGULAR MALO;85.88;0;1;0;1;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;5;0;1;3;NO;1;1;1;0.0;1;0;0.0;-7.550.791.009.999.990;6.343.278;142556224.0
6231;BARRANQUILLA;3;CL 82 # 75 - 182;CASA;PARAISO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;106.8;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;35;0;1;4;NO;0;1;1;0.0;1;1;0.0;-7.399.751.640.000.000;501.711;165604810.0
6232;BOGOTA;4;CL 147 # 12 - 80 AP. 407;APARTAMENTO;CEDRITOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;NO;NO;SI;BUENO;68.17;SI;1;SI;0;2;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;1;SI;1;2;NO;1;0;0;0.0;1;1;1.0;-755.561.288;62.093.437;439696500.0
6234;MEDELLIN;5;CL 74 A # 73 - 62 INT. 1003;APARTAMENTO;ROBLEDO PILARICA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;FUERTE;NO;SI;SI;NO;NO;BUENO;67.02;SI;1;NO;0;2;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;9;NO;1;2;NO;1;0;0;0.0;1;1;1.0;-7.481.092.729.999.990;109.911.903;184199000.0
6235;BOGOTA;3;CL 63 C # 21 - 24 24 AP 403;APARTAMENTO;MUEQUETA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;56.04;SI;1;SI;0;2;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;0;NO;1;1;NO;0;0;0;0.0;1;1;0.0;-755.904.125;62.336.516;254730400.0
6236;BOGOTA;4;CL 64 # 1 - 15 TR 4 AP 404 ;APARTAMENTO;CHAPINERO ALTO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;46.29;SI;1;NO;0;1;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;4;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-75.600.164;16.032.131;322514000.0
6237;EL CERRITO;1;LOTE 4C;CASA;LAS ORQUIDEAS;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;NO;BUENO;41.95;0;1;0;0;2;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;0;0;1;1;SI;0;0;1;0.0;1;0;0.0;-740.541.161;4.850.516;53259820.0
6238;BOGOTA;3;DG 31 SUR # 25 - 40 /48 APARTAMENTO 504;APARTAMENTO;LIBERTADOR;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;52.0;SI;1;NO;0;2;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;TIENE;2;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-7.585.191.999.999.990;8.785.398;154700000.0
6239;BOGOTA;3;AC 3 # 71 A - 29 BLQ 1 APTO 1201;APARTAMENTO;LA IGUALDAD;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;48.0;SI;1;SI;0;3;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;18;NO;1;3;NO;0;0;0;0.0;1;0;0.0;-730.532.661;70.038.731;164064000.0
6240;CALI;3;CL 44 A # 4 - 30 AP 403 TR 5;APARTAMENTO;LAS DELICIAS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;53.48;SI;1;NO;0;3;1;SI;SI;0;0;NO;NO;SI;SI;SI;SI;TIENE;9;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-76.529.546;34.257.307;91985600.0
6241;MEDELLIN;3;KR 33 # 38 B - 26 SEGUNDO PISO. APTO  201.;CASA;EL SALVADOR;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;INCLINADA;BUENO;MEDIA;SI;SI;NO;NO;NO;REGULAR MALO;92.78;NO;1;NO;0;4;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;18;NO;1;1;NO;1;0;2;0.0;1;0;0.0;-75.367.102;93.057.056;150209000.0
6242;BOGOTA;4;DG 23 # 28 - 20 AP 214;APARTAMENTO;USATAMA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;96.36;NO;1;NO;1;3;1;SI;NO;0;1;NO;NO;SI;SI;SI;SI;TIENE;36;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-755.715.995;61.961.668;357495600.0
6243;SOGAMOSO;4;KR 21 # 24 - 58 APTO 202 CALLE 24 BIS # 20 -87;APARTAMENTO;JORGE ELIECER GAITAN;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;NO;NO;NO;BUENO;83.58;SI;1;NO;0;3;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;TIENE;5;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-75.593.374;62.414.098;159100800.0
6244;GUASCA;3;KR 3 ESTE # 4 - 30 MZ C LOTE 17;CASA;CENTRO;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;72.0;0;1;0;1;3;1;0;0;0;0;0;0;0;NO;NO;NO;NO TIENE;10;0;1;3;NO;0;1;1;0.0;1;0;0.0;-740.715.865;46.480.896;83800000.0
6245;BOGOTA;4;AK 68 A # 23 - 47 AP 708 BL 2 IN 4;APARTAMENTO;SALITRE OCCIDENTAL;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;97.81;SI;1;SI;1;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;22;NO;1;3;NO;1;1;0;0.0;1;2;1.0;-748.055.234;42.893.909;662173700.0
6246;SABANA DE TORRES;3;CL 20 # 22 - 15;CASA;EL PROGRESO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;NULA;NO;SI;SI;NO;NO;REGULAR MALO;74.4;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;3;0;1;2;NO;0;0;1;0.0;1;0;0.0;-756.256.296;60.923.133;91338800.0
6248;SABANETA;4;CL 69 SUR # 46 A - 24 APTO 1104;APARTAMENTO;SABANETA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;53.24;SI;1;NO;0;2;1;SI;NO;0;0;SI;NO;SI;NO;SI;NO;NO TIENE;1;NO;1;2;NO;1;0;0;0.0;1;1;1.0;-739.520.926;49.444.273;190261200.0
6249;PIEDECUESTA;2;CL 1 F # 5 - 07 L 7 MZ G;CASA;VILLAS DE NAVARRA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;NO;NO;BUENO;103.0;0;1;0;1;3;2;0;0;0;1;0;0;0;NO;SI;NO;NO TIENE;13;0;1;2;NO;0;1;1;0.0;1;0;0.0;-7.326.296.690.000.000;104.758.643;199806300.0
6250;MEDELLIN;4;KR 37 A # 29 - 56 CONJ. RES CERATTO P.H ET.2 T.2 PS 9, APTO 901;APARTAMENTO;POBLADO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;INCLINADA;BUENO;FUERTE;SI;SI;SI;SI;NO;MUY BUENO;80.46;SI;1;NO;0;3;1;SI;SI;0;0;SI;SI;SI;SI;SI;SI;TIENE;4;SI;1;2;NO;1;0;0;0.0;1;1;0.0;-754.616.017;6.644.715;356840000.0
6251;BARRANQUILLA;6;KR 55 # 80 - 176 APARTAMENTO 601;APARTAMENTO;ALTO PRADO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;NO;NO;BUENO;154.42;SI;1;NO;1;2;1;SI;SI;1;0;SI;NO;SI;SI;SI;SI;TIENE;1;NO;1;4;NO;1;0;0;0.0;1;2;1.0;-74.804.247;4.320.613;901761698.0
